-40.0	5.0	1.0
-13.0	13.0	1.0
-75.0	75.0	5.0
0.0	0.0	-69.99937
x        y        z        Bx        By        Bz
-17 10 -40 -2.975857585e-06 -0.00035019149952 -0.00025850590439
-16 10 -40 -4.1514929759e-06 -0.00035105426103 -0.00025752993559
-15 10 -40 -5.7377788013e-06 -0.00035217480386 -0.00025622713826
-14 10 -40 -7.8853576545e-06 -0.00035373436851 -0.00025443423641
-13 10 -40 -1.0790651464e-05 -0.00035590036434 -0.00025196365021
-12 10 -40 -1.4778757063e-05 -0.00035883905464 -0.0002484670957
-11 10 -40 -2.0461184646e-05 -0.00036283601953 -0.0002434763811
-10 10 -40 -2.8869659563e-05 -0.00036840013522 -0.00023662370244
-9 10 -40 -4.1055308621e-05 -0.00037629552728 -0.00022708749955
-8 10 -40 -5.5797122376e-05 -0.00035324339527 -0.000205774716
-7 10 -40 -6.9923373437e-05 -0.00029801050637 -0.00017454519726
-6 10 -40 -8.0602207466e-05 -0.00024680478331 -0.00014428688772
-5 10 -40 -8.9008547583e-05 -0.00019950283253 -0.00011525039509
-4 10 -40 0 0 0
-3 10 -40 0 0 0
-2 10 -40 0 0 0
-1 10 -40 0 0 0
0 10 -40 0 0 0
1 10 -40 0 0 0
2 10 -40 0 0 0
3 10 -40 0 0 0
4 10 -40 0 0 0
5 10 -40 -8.9008547583e-05 0.000199502832529 0.000115250395089
6 10 -40 -8.0602207466e-05 0.000246804783309 0.000144286887715
7 10 -40 -6.9923373437e-05 0.000298010506375 0.000174545197264
8 10 -40 -5.5797122376e-05 0.000353243395266 0.000205774715997
9 10 -40 -4.1055308621e-05 0.000376295527284 0.000227087499551
10 10 -40 -2.8869659563e-05 0.000368400135221 0.000236623702437
11 10 -40 -2.0461184646e-05 0.000362836019533 0.000243476381098
12 10 -40 -1.4778757063e-05 0.000358839054642 0.000248467095703
13 10 -40 -1.0790651464e-05 0.00035590036434 0.00025196365021
14 10 -40 -7.8853576545e-06 0.000353734368509 0.000254434236407
15 10 -40 -5.7377788013e-06 0.000352174803857 0.000256227138255
16 10 -40 -4.1514929759e-06 0.000351054261034 0.000257529935589
17 10 -40 -2.975857585e-06 0.000350191499519 0.00025850590439
18 10 -40 -2.0711306896e-06 0.00034953022715 0.000259200647137
19 10 -40 -1.3635652859e-06 0.000349027720882 0.000259691386377
20 10 -40 -8.3436095152e-07 0.000348789205259 0.000260055252507
21 10 -40 -4.7825835757e-07 0.000348642519104 0.000260327362524
22 10 -40 -2.5005330892e-07 0.000348478058231 0.000260477698405
23 10 -40 -3.200427304e-08 0.000348325490194 0.000260448779939
24 10 -40 2.42546790043e-07 0.000348312457008 0.000260336011013
25 10 -40 5.35002228926e-07 0.000348384651747 0.000260254318525
26 10 -40 8.14816989518e-07 0.000348483702561 0.000260108463213
27 10 -40 1.13113705556e-06 0.000348620409417 0.000259870736292
28 10 -40 1.53450203192e-06 0.00034891552134 0.000259544273875
29 10 -40 2.01659562521e-06 0.000349279070424 0.000259093843125
30 10 -40 2.62974269825e-06 0.000349780622105 0.000258450639012
31 10 -40 3.47348451054e-06 0.000350392943854 0.000257528118881
32 10 -40 4.6416238022e-06 0.000351243054008 0.000256331424055
33 10 -40 6.2373711741e-06 0.000352401035963 0.000254757203488
34 10 -40 8.3286193679e-06 0.000353978412844 0.000252550701406
35 10 -40 1.11420594441e-05 0.000356200087273 0.000249359677937
36 10 -40 1.52485873662e-05 0.000359017036356 0.000244769873244
37 10 -40 2.16188403665e-05 0.000362762854053 0.000238402632329
38 10 -40 3.14035639797e-05 0.000368285449466 0.00022992884019
39 10 -40 4.46205905894e-05 0.000367434746955 0.0002164755241
40 10 -40 5.8934025125e-05 0.000326172385129 0.000190752895165
-40 11 -40 7.63234131515e-05 -0.00030645508617 -0.00022265506817
-39 11 -40 5.79006391156e-05 -0.00034467454816 -0.0002531455152
-38 11 -40 3.88627491682e-05 -0.00034300143268 -0.00027040434261
-37 11 -40 2.6015667494e-05 -0.00033651991449 -0.00028162816838
-36 11 -40 1.82250683283e-05 -0.00033277816267 -0.00028997613209
-35 11 -40 1.35401553284e-05 -0.00032995940415 -0.00029572897126
-34 11 -40 1.01422795725e-05 -0.00032789073648 -0.00029946838683
-33 11 -40 7.45610003446e-06 -0.00032658497228 -0.00030192709919
-32 11 -40 5.49691104327e-06 -0.00032517674964 -0.00030399452503
-31 11 -40 4.11519820708e-06 -0.00032417375945 -0.00030549846204
-30 11 -40 3.13000651853e-06 -0.000324003147 -0.00030654767394
-29 11 -40 2.3962254937e-06 -0.00032324026697 -0.00030731208646
-28 11 -40 1.854894893e-06 -0.00032318259514 -0.00030778663397
-27 11 -40 1.28975915364e-06 -0.00032285398974 -0.00030813443589
-26 11 -40 9.2342940011e-07 -0.00032269522315 -0.00030860277631
-25 11 -40 6.30157606507e-07 -0.00032279582148 -0.00030873366729
-24 11 -40 3.39315879025e-07 -0.00032256749449 -0.00030881525116
-23 11 -40 -9.502239981e-08 -0.00032247122883 -0.00030904436534
-22 11 -40 -3.7579733e-07 -0.00032240189581 -0.00030916360646
-21 11 -40 -5.944080303e-07 -0.0003226768288 -0.00030889855974
-20 11 -40 -9.987246217e-07 -0.00032308628496 -0.00030845548639
-19 11 -40 -1.664268894e-06 -0.00032337517094 -0.0003080135524
-18 11 -40 -2.6143976963e-06 -0.00032401600258 -0.0003074947935
-17 11 -40 -3.6195277155e-06 -0.00032432489772 -0.00030677524606
-16 11 -40 -5.0381509889e-06 -0.00032513374685 -0.00030562972634
-15 11 -40 -6.9183940007e-06 -0.0003263626371 -0.00030381759298
-14 11 -40 -9.5364949423e-06 -0.00032762988785 -0.00030163163043
-13 11 -40 -1.3049387209e-05 -0.00032957366937 -0.00029860567328
-12 11 -40 -1.7963160072e-05 -0.00033227482451 -0.00029439348256
-11 11 -40 -2.4861260806e-05 -0.00033599841674 -0.00028814231835
-10 11 -40 -3.5462556233e-05 -0.00034171648812 -0.00027919126622
-9 11 -40 -5.1245765174e-05 -0.00035135576404 -0.00026640760254
-8 11 -40 -7.1062897372e-05 -0.00033096713513 -0.00024009062798
-7 11 -40 -8.9983953368e-05 -0.00028138046815 -0.00020371907543
-6 11 -40 -0.00010489677602 -0.00023396469756 -0.00017017984141
-5 11 -40 -0.00011584663117 -0.00019096384287 -0.00013753240752
-4 11 -40 0 0 0
-3 11 -40 0 0 0
-2 11 -40 0 0 0
-1 11 -40 0 0 0
0 11 -40 0 0 0
1 11 -40 0 0 0
2 11 -40 0 0 0
3 11 -40 0 0 0
4 11 -40 0 0 0
5 11 -40 -0.00011584663117 0.000190963842869 0.000137532407519
6 11 -40 -0.00010489677602 0.000233964697558 0.000170179841409
7 11 -40 -8.9983953368e-05 0.000281380468154 0.000203719075435
8 11 -40 -7.1062897372e-05 0.000330967135126 0.000240090627982
9 11 -40 -5.1245765174e-05 0.000351355764036 0.000266407602541
10 11 -40 -3.5462556233e-05 0.000341716488117 0.000279191266224
11 11 -40 -2.4861260806e-05 0.000335998416739 0.000288142318351
12 11 -40 -1.7963160072e-05 0.000332274824513 0.000294393482563
13 11 -40 -1.3049387209e-05 0.000329573669373 0.000298605673276
14 11 -40 -9.5364949423e-06 0.000327629887845 0.000301631630432
15 11 -40 -6.9183940007e-06 0.000326362637098 0.000303817592982
16 11 -40 -5.0381509889e-06 0.000325133746851 0.000305629726343
17 11 -40 -3.6195277155e-06 0.000324324897718 0.000306775246062
18 11 -40 -2.6143976963e-06 0.000324016002576 0.000307494793496
19 11 -40 -1.664268894e-06 0.000323375170935 0.000308013552399
20 11 -40 -9.987246217e-07 0.000323086284964 0.000308455486389
21 11 -40 -5.944080303e-07 0.000322676828805 0.000308898559743
22 11 -40 -3.7579733e-07 0.000322401895814 0.000309163606463
23 11 -40 -9.502239981e-08 0.000322471228833 0.000309044365336
24 11 -40 3.39315879025e-07 0.000322567494491 0.000308815251161
25 11 -40 6.30157606507e-07 0.000322795821484 0.000308733667286
26 11 -40 9.2342940011e-07 0.000322695223154 0.000308602776306
27 11 -40 1.28975915364e-06 0.000322853989738 0.000308134435887
28 11 -40 1.854894893e-06 0.000323182595136 0.000307786633966
29 11 -40 2.3962254937e-06 0.000323240266967 0.000307312086459
30 11 -40 3.13000651853e-06 0.000324003147 0.00030654767394
31 11 -40 4.11519820708e-06 0.000324173759452 0.000305498462043
32 11 -40 5.49691104327e-06 0.000325176749639 0.00030399452503
33 11 -40 7.45610003446e-06 0.000326584972279 0.000301927099192
34 11 -40 1.01422795725e-05 0.000327890736485 0.000299468386826
35 11 -40 1.35401553284e-05 0.000329959404155 0.000295728971256
36 11 -40 1.82250683283e-05 0.000332778162669 0.000289976132093
37 11 -40 2.6015667494e-05 0.000336519914488 0.000281628168385
38 11 -40 3.88627491682e-05 0.000343001432679 0.000270404342609
39 11 -40 5.79006391156e-05 0.000344674548162 0.000253145515198
40 11 -40 7.63234131515e-05 0.000306455086166 0.000222655068175
-40 12 -40 9.88463884521e-05 -0.00027086484937 -0.00025078192224
-39 12 -40 6.98803119807e-05 -0.00030614202492 -0.00028586101491
-38 12 -40 4.43180610439e-05 -0.00030349283779 -0.00030754196912
-37 12 -40 3.00735258525e-05 -0.00029610242254 -0.00031878671352
-36 12 -40 2.09328344445e-05 -0.00029256098874 -0.00032851464153
-35 12 -40 1.56782815804e-05 -0.00029024165611 -0.00033630324276
-34 12 -40 1.17268434826e-05 -0.00028886370797 -0.0003396872326
-33 12 -40 9.33129021866e-06 -0.000287249416 -0.00034231871412
-32 12 -40 6.709898296e-06 -0.00028426190067 -0.00034516793655
-31 12 -40 4.44109219171e-06 -0.00028511889839 -0.00034813975416
-30 12 -40 3.33218755742e-06 -0.0002849258982 -0.00034759053496
-29 12 -40 2.92555491949e-06 -0.0002837135118 -0.00034964473405
-28 12 -40 2.35861946892e-06 -0.00028511299169 -0.00034845288822
-27 12 -40 7.78530803434e-07 -0.00028396685523 -0.00034943629548
-26 12 -40 7.128736737e-07 -0.00028276297258 -0.00035166786384
-25 12 -40 7.64670937168e-07 -0.00028402997749 -0.00035058590984
-24 12 -40 4.55365543463e-07 -0.00028408698134 -0.00035128649742
-23 12 -40 -3.5828385705e-07 -0.00028309394971 -0.00035194053899
-22 12 -40 9.183235712e-09 -0.00028350995867 -0.00035104230491
-21 12 -40 -6.0579721013e-07 -0.00028260545526 -0.00035006673244
-20 12 -40 -1.2647681026e-06 -0.00028367267923 -0.00035092529257
-19 12 -40 -2.1880400996e-06 -0.00028474541193 -0.00034905772302
-18 12 -40 -2.8322816058e-06 -0.00028459482315 -0.00034851511573
-17 12 -40 -4.3186121269e-06 -0.00028366963822 -0.00034869475787
-16 12 -40 -5.9189660614e-06 -0.0002857797597 -0.0003467198513
-15 12 -40 -8.3085584017e-06 -0.00028706705342 -0.00034457669707
-14 12 -40 -1.0731301124e-05 -0.00028836057782 -0.00034242899762
-13 12 -40 -1.5422201101e-05 -0.0002901000889 -0.00033859504578
-12 12 -40 -2.0690542565e-05 -0.00029149427802 -0.00033281207787
-11 12 -40 -2.9196640053e-05 -0.00029461507703 -0.00032624642549
-10 12 -40 -4.1187058915e-05 -0.00030143301049 -0.00031563453762
-9 12 -40 -6.2069894936e-05 -0.00031108162202 -0.00030005221273
-8 12 -40 -9.1056729598e-05 -0.00029222885792 -0.00027125625159
-7 12 -40 -0.00011617544886 -0.00025040556381 -0.0002314610793
-6 12 -40 -0.00013413094173 -0.00021187304728 -0.00019412946476
-5 12 -40 -0.000146758987 -0.00017421087473 -0.00015914204537
-4 12 -40 0 0 0
-3 12 -40 0 0 0
-2 12 -40 0 0 0
-1 12 -40 0 0 0
0 12 -40 0 0 0
1 12 -40 0 0 0
2 12 -40 0 0 0
3 12 -40 0 0 0
4 12 -40 0 0 0
5 12 -40 -0.000146758987 0.000174210874734 0.000159142045365
6 12 -40 -0.00013413094173 0.000211873047283 0.000194129464762
7 12 -40 -0.00011617544886 0.000250405563814 0.0002314610793
8 12 -40 -9.1056729598e-05 0.000292228857924 0.000271256251591
9 12 -40 -6.2069894936e-05 0.000311081622023 0.000300052212731
10 12 -40 -4.1187058915e-05 0.000301433010487 0.000315634537623
11 12 -40 -2.9196640053e-05 0.000294615077028 0.00032624642549
12 12 -40 -2.0690542565e-05 0.00029149427802 0.000332812077868
13 12 -40 -1.5422201101e-05 0.000290100088895 0.000338595045777
14 12 -40 -1.0731301124e-05 0.000288360577825 0.000342428997625
15 12 -40 -8.3085584017e-06 0.000287067053419 0.000344576697074
16 12 -40 -5.9189660614e-06 0.000285779759702 0.000346719851299
17 12 -40 -4.3186121269e-06 0.000283669638219 0.000348694757866
18 12 -40 -2.8322816058e-06 0.000284594823146 0.000348515115732
19 12 -40 -2.1880400996e-06 0.000284745411925 0.000349057723018
20 12 -40 -1.2647681026e-06 0.000283672679227 0.00035092529257
21 12 -40 -6.0579721013e-07 0.000282605455256 0.000350066732437
22 12 -40 9.183235712e-09 0.000283509958674 0.000351042304907
23 12 -40 -3.5828385705e-07 0.000283093949711 0.000351940538994
24 12 -40 4.55365543463e-07 0.000284086981337 0.000351286497416
25 12 -40 7.64670937168e-07 0.000284029977491 0.000350585909839
26 12 -40 7.128736737e-07 0.000282762972579 0.000351667863837
27 12 -40 7.78530803434e-07 0.000283966855225 0.000349436295476
28 12 -40 2.35861946892e-06 0.000285112991687 0.00034845288822
29 12 -40 2.92555491949e-06 0.0002837135118 0.000349644734053
30 12 -40 3.33218755742e-06 0.000284925898198 0.00034759053496
31 12 -40 4.44109219171e-06 0.000285118898387 0.000348139754155
32 12 -40 6.709898296e-06 0.000284261900667 0.000345167936547
33 12 -40 9.33129021866e-06 0.000287249416002 0.00034231871412
34 12 -40 1.17268434826e-05 0.000288863707971 0.000339687232603
35 12 -40 1.56782815804e-05 0.000290241656107 0.000336303242758
36 12 -40 2.09328344445e-05 0.00029256098874 0.000328514641527
37 12 -40 3.00735258525e-05 0.00029610242254 0.000318786713516
38 12 -40 4.43180610439e-05 0.000303492837792 0.000307541969123
39 12 -40 6.98803119807e-05 0.000306142024924 0.00028586101491
40 12 -40 9.88463884521e-05 0.000270864849367 0.000250781922235
-40 13 -40 0.000114827652812 -0.00022244055357 -0.00026901320359
-39 13 -40 8.05361707817e-05 -0.00024306421717 -0.00030108708198
-38 13 -40 4.90721112899e-05 -0.00024281792068 -0.00032231402613
-37 13 -40 3.35573652621e-05 -0.0002410772237 -0.00033834775558
-36 13 -40 2.44175692718e-05 -0.00023813238373 -0.00034578020253
-35 13 -40 1.66090281648e-05 -0.00023442719888 -0.00035527230963
-34 13 -40 1.39542224757e-05 -0.00023300976232 -0.00035896797945
-33 13 -40 9.88902779614e-06 -0.00023353696084 -0.0003622260962
-32 13 -40 7.51100356717e-06 -0.00023330297914 -0.00036269768415
-31 13 -40 5.55997062334e-06 -0.00023128159343 -0.00036632190699
-30 13 -40 3.93188374169e-06 -0.00023046007316 -0.00036856528961
-29 13 -40 4.00154175064e-06 -0.00022943358955 -0.00036821301915
-28 13 -40 2.06372814937e-06 -0.00022865652289 -0.00036944703495
-27 13 -40 1.19097954186e-06 -0.00023072565982 -0.00037140599215
-26 13 -40 1.08102616355e-06 -0.00022961746193 -0.00036967941515
-25 13 -40 1.14232966346e-06 -0.00022796294452 -0.00037237529819
-24 13 -40 -4.3188928799e-07 -0.0002294317613 -0.00036909569847
-23 13 -40 2.445254743e-09 -0.00022990294972 -0.00037210956862
-22 13 -40 -3.8741440568e-07 -0.00022753098676 -0.00037079336252
-21 13 -40 -9.0043618551e-07 -0.00022909540652 -0.00036852870327
-20 13 -40 -1.9389284185e-06 -0.00023013928004 -0.00037015145854
-19 13 -40 -2.502842768e-06 -0.00023082645358 -0.00036979585758
-18 13 -40 -2.9842348608e-06 -0.00023043606497 -0.00036761215875
-17 13 -40 -5.1310454682e-06 -0.00023280259212 -0.00036807159572
-16 13 -40 -6.1198652939e-06 -0.00023119132063 -0.00036620449364
-15 13 -40 -1.0162955199e-05 -0.00023370889885 -0.00036339573866
-14 13 -40 -1.2501812353e-05 -0.00023423972884 -0.00036074155095
-13 13 -40 -1.7087133402e-05 -0.00023510875125 -0.00035672196197
-12 13 -40 -2.3420946716e-05 -0.00023706562017 -0.00035031517609
-11 13 -40 -3.2864560488e-05 -0.00023997139138 -0.00034466552019
-10 13 -40 -4.5326639272e-05 -0.00024140904855 -0.00033178117704
-9 13 -40 -6.9199912281e-05 -0.00024598901785 -0.00031650930325
-8 13 -40 -0.00010455691895 -0.0002333948728 -0.00028469430918
-7 13 -40 -0.00012960696771 -0.00020595578782 -0.00024923935633
-6 13 -40 -0.00015114122782 -0.0001774258618 -0.00021283569465
-5 13 -40 -0.00016570014299 -0.00014791754064 -0.00017539173086
-4 13 -40 0 0 0
-3 13 -40 0 0 0
-2 13 -40 0 0 0
-1 13 -40 0 0 0
0 13 -40 0 0 0
1 13 -40 0 0 0
2 13 -40 0 0 0
3 13 -40 0 0 0
4 13 -40 0 0 0
5 13 -40 -0.00016570014299 0.000147917540645 0.000175391730861
6 13 -40 -0.00015114122782 0.000177425861798 0.000212835694654
7 13 -40 -0.00012960696771 0.000205955787816 0.000249239356329
8 13 -40 -0.00010455691895 0.0002333948728 0.000284694309179
9 13 -40 -6.9199912281e-05 0.000245989017851 0.000316509303248
10 13 -40 -4.5326639272e-05 0.00024140904855 0.000331781177036
11 13 -40 -3.2864560488e-05 0.00023997139138 0.000344665520192
12 13 -40 -2.3420946716e-05 0.000237065620171 0.000350315176087
13 13 -40 -1.7087133402e-05 0.000235108751253 0.000356721961974
14 13 -40 -1.2501812353e-05 0.000234239728837 0.000360741550949
15 13 -40 -1.0162955199e-05 0.000233708898848 0.000363395738664
16 13 -40 -6.1198652939e-06 0.000231191320635 0.000366204493639
17 13 -40 -5.1310454682e-06 0.000232802592121 0.000368071595722
18 13 -40 -2.9842348608e-06 0.000230436064974 0.000367612158751
19 13 -40 -2.502842768e-06 0.000230826453581 0.000369795857584
20 13 -40 -1.9389284185e-06 0.000230139280036 0.000370151458542
21 13 -40 -9.0043618551e-07 0.000229095406516 0.000368528703269
22 13 -40 -3.8741440568e-07 0.000227530986757 0.000370793362525
23 13 -40 2.445254743e-09 0.000229902949721 0.000372109568616
24 13 -40 -4.3188928799e-07 0.000229431761304 0.000369095698471
25 13 -40 1.14232966346e-06 0.000227962944523 0.000372375298188
26 13 -40 1.08102616355e-06 0.000229617461929 0.000369679415146
27 13 -40 1.19097954186e-06 0.000230725659823 0.000371405992148
28 13 -40 2.06372814937e-06 0.000228656522887 0.000369447034948
29 13 -40 4.00154175064e-06 0.000229433589553 0.000368213019155
30 13 -40 3.93188374169e-06 0.000230460073163 0.000368565289612
31 13 -40 5.55997062334e-06 0.000231281593435 0.000366321906989
32 13 -40 7.51100356717e-06 0.000233302979138 0.000362697684151
33 13 -40 9.88902779614e-06 0.000233536960844 0.000362226096204
34 13 -40 1.39542224757e-05 0.000233009762316 0.000358967979452
35 13 -40 1.66090281648e-05 0.000234427198876 0.000355272309628
36 13 -40 2.44175692718e-05 0.000238132383731 0.000345780202534
37 13 -40 3.35573652621e-05 0.000241077223703 0.000338347755576
38 13 -40 4.90721112899e-05 0.000242817920677 0.000322314026129
39 13 -40 8.05361707817e-05 0.000243064217171 0.000301087081977
40 13 -40 0.000114827652812 0.000222440553569 0.000269013203592
-40 -13 -35 2.58368400368e-05 -0.00032617702688 1.37787911074e-05
-39 -13 -35 0.000117972441219 -0.00017719602006 1.01484987711e-05
-38 -13 -35 -0.0001409924449 -0.0014742475205 0.000734034782818
-37 -13 -35 0.000135317791446 -0.001323724819 0.000935878951432
-36 -13 -35 0.000186685447776 -0.0012290446669 0.0010027582774
-35 -13 -35 0.000167048427173 -0.0011797559278 0.00103134945194
-34 -13 -35 0.000180527730636 -0.0011233204385 0.00106699594246
-33 -13 -35 0.000146671425744 -0.0011038277057 0.00107578945956
-32 -13 -35 0.000160456669441 -0.0010579095693 0.00110100512215
-31 -13 -35 0.000135031150399 -0.0010630423995 0.00109055565273
-30 -13 -35 0.000142513128238 -0.0010362867678 0.00110145589749
-29 -13 -35 0.000105625726894 -0.0010001373151 0.00112575891032
-28 -13 -35 6.36799385157e-05 -0.00099203913073 0.00112911371037
-27 -13 -35 3.43902361148e-05 -0.00097274663122 0.00113888564257
-26 -13 -35 -1.6288938556e-05 -0.00096992760138 0.00114026091881
-25 -13 -35 -6.3171692993e-05 -0.00095500355397 0.00114845136771
-24 -13 -35 -0.00010085720644 -0.00097717623641 0.0011320439944
-23 -13 -35 -0.00039058168129 -0.00081185262772 0.00117344830373
-22 -13 -35 -0.00025473466352 -0.00095863633831 0.00112016234748
-21 -13 -35 -0.00016630630611 -0.00098020147962 0.00113597155155
-20 -13 -35 -0.00022178485504 -0.00099315873692 0.0011239381942
-19 -13 -35 -0.00023819732515 -0.0010072904582 0.0011176777362
-18 -13 -35 -0.00028486982046 -0.0010204606058 0.00110746993957
-17 -13 -35 -0.000286768213 -0.0010538845038 0.0010900421029
-16 -13 -35 -0.00031713121815 -0.0010737665595 0.00107720090984
-15 -13 -35 -0.00033275812226 -0.0011370617581 0.00103047152733
-14 -13 -35 -0.00025969836205 -0.0011598459129 0.00103653394648
-13 -13 -35 -0.00028028542287 -0.001200818364 0.00100245620053
-12 -13 -35 -0.00020555911444 -0.0012741040446 0.000959756430349
-11 -13 -35 -0.0001905790189 -0.001310333852 0.000934223690619
-10 -13 -35 -4.6567805256e-05 -0.0014310716472 0.000834073165175
-9 -13 -35 0.000219673027798 -0.0014907316768 0.000731727526669
-8 -13 -35 -0.000101841461 -0.00016888412935 1.25114952849e-05
-7 -13 -35 -2.2507389526e-05 -0.000309605085 1.19498391518e-05
-6 -13 -35 5.93467273088e-06 -0.00032997789051 1.36960002267e-05
-5 -13 -35 1.7811402994e-05 -0.00029542041621 1.23350727632e-05
-4 -13 -35 0 0 0
-3 -13 -35 0 0 0
-2 -13 -35 0 0 0
-1 -13 -35 0 0 0
0 -13 -35 0 0 0
1 -13 -35 0 0 0
2 -13 -35 0 0 0
3 -13 -35 0 0 0
4 -13 -35 0 0 0
5 -13 -35 1.7811402994e-05 0.000295420416213 -1.2335072763e-05
6 -13 -35 5.93467273088e-06 0.000329977890506 -1.3696000227e-05
7 -13 -35 -2.2507389526e-05 0.000309605084995 -1.1949839152e-05
8 -13 -35 -0.000101841461 0.000168884129346 -1.2511495285e-05
9 -13 -35 0.000219673027798 0.00149073167678 -0.00073172752667
10 -13 -35 -4.6567805256e-05 0.00143107164721 -0.00083407316518
11 -13 -35 -0.0001905790189 0.00131033385196 -0.00093422369062
12 -13 -35 -0.00020555911444 0.0012741040446 -0.00095975643035
13 -13 -35 -0.00028028542287 0.001200818364 -0.0010024562005
14 -13 -35 -0.00025969836205 0.00115984591294 -0.0010365339465
15 -13 -35 -0.00033275812226 0.00113706175811 -0.0010304715273
16 -13 -35 -0.00031713121815 0.00107376655953 -0.0010772009098
